student_id,week,year,current_cgpa,assignment_score,attendance_rate,assignments_on_time,assignments_late,assignments_missing,hours_before_deadline,lms_logins,days_since_last_lms_login,library_visits,library_study_hours,campus_activities,peer_interactions,stress_level,burnout_status,burnout_severity,sleep_hours,sleep_quality
44,7,2025,8.36,41,86.64,4,1,0,68.64,20,12,3,12.47,5,19,2,0,3,4.63,1
44,8,2025,8.36,71,68.41,0,0,0,46.67,18,4,2,15.33,0,18,3,0,2,6.59,5
44,9,2025,8.36,73,85.07,4,0,0,8.6,27,4,3,12.55,5,0,8,0,5,6.6,4
44,10,2025,8.36,99,92.6,3,0,0,0.05,24,13,7,1.98,3,8,8,0,4,7.6,2
44,11,2025,8.36,52,98.43,1,2,1,6.96,4,5,8,19.08,1,16,2,0,0,8.33,2
44,12,2025,8.36,44,65.08,2,1,1,32.64,20,13,0,1.97,4,16,7,0,5,6.57,1
45,1,2025,6.93,68,75.77,2,0,0,24.55,17,6,0,20.8,1,8,1,0,0,8.67,1
45,2,2025,6.93,58,69.53,2,0,1,24.05,3,9,9,19.33,2,15,10,1,9,4.85,1
45,3,2025,6.93,55,87.58,2,1,1,39.72,11,2,0,16.81,2,3,1,0,3,4.92,3
45,4,2025,6.93,59,89.24,0,0,0,17.1,19,5,6,8.47,0,4,6,0,2,8.59,5
45,5,2025,6.93,65,92.73,1,1,0,25.38,25,14,7,4.72,4,9,1,0,1,6.6,4
45,6,2025,6.93,97,67.84,4,2,1,52.9,26,3,1,3.18,4,8,3,0,0,8.95,4
45,7,2025,6.93,93,86.88,2,1,0,7.93,10,14,0,19.67,3,18,5,0,5,5,5
45,8,2025,6.93,89,67.8,3,1,1,7.37,3,5,1,2.8,2,18,8,0,3,8.91,5
45,9,2025,6.93,50,91.33,1,1,1,29.06,8,2,2,1.26,5,10,7,1,7,5.01,2
45,10,2025,6.93,82,99.82,4,1,0,26.81,3,11,7,10.19,2,2,5,0,2,7.25,2
45,11,2025,6.93,72,78.4,0,0,0,11.49,5,5,2,22.06,3,12,2,0,2,5.59,5
45,12,2025,6.93,56,79.96,3,1,1,17.36,13,5,2,2.25,2,17,8,0,5,7.49,2
46,1,2025,9.5,54,87.68,0,1,1,6.74,10,11,7,17.58,4,1,6,1,6,5.31,4
46,2,2025,9.5,68,97.07,2,1,1,28.96,23,7,9,22.22,4,7,4,0,4,5.75,5
46,3,2025,9.5,72,92.13,1,0,0,57.49,7,11,6,9.17,3,13,5,0,5,4.61,4
46,4,2025,9.5,81,91.23,0,2,1,65.62,2,11,9,24.3,2,15,8,0,4,8.33,5
46,5,2025,9.5,46,63.79,1,2,1,36.02,18,1,8,4.17,1,19,9,1,7,6.32,3
46,6,2025,9.5,79,64.62,3,2,0,44.61,20,10,0,22.07,2,2,5,0,1,8.87,3
46,7,2025,9.5,87,80.04,2,2,1,64.76,26,13,1,23.21,1,0,10,1,7,6.95,5
46,8,2025,9.5,93,74.58,3,2,1,57.88,26,0,3,5.19,4,16,8,0,3,8.83,2
46,9,2025,9.5,48,65.71,2,1,0,51.69,21,3,1,22.03,3,13,8,0,5,5.86,3
46,10,2025,9.5,87,77.71,2,2,0,11.78,7,5,4,9.4,1,14,1,0,0,8.44,4
46,11,2025,9.5,93,70.78,0,0,1,14,12,4,9,16.19,1,5,8,0,5,7.54,5
46,12,2025,9.5,40,63.07,1,0,0,22.71,10,11,9,1.32,0,10,6,0,5,5.34,5
47,1,2025,6.47,78,65.03,0,1,1,64.82,11,7,2,16.13,5,10,7,1,6,6.09,5
47,2,2025,6.47,50,87.91,1,0,1,0.53,11,6,6,19.4,5,15,10,1,7,6.7,1
47,3,2025,6.47,73,97.8,3,0,1,65.23,1,12,1,14.55,2,14,8,1,6,6.52,4
47,4,2025,6.47,81,86.56,0,2,1,43.66,13,10,8,0.99,4,12,5,0,2,8.84,3
47,5,2025,6.47,93,84.02,3,2,0,46.48,14,6,6,15.71,2,12,7,0,5,5.4,2
47,6,2025,6.47,61,63.53,0,2,0,49.92,9,11,7,11.02,1,16,2,0,0,8.37,1
47,7,2025,6.47,55,95.54,4,0,0,53.86,11,11,6,9.9,0,6,10,0,4,8.43,1
47,8,2025,6.47,78,90.48,1,2,1,4.19,5,7,5,2.57,4,17,8,0,4,7.92,2
47,9,2025,6.47,91,88.86,2,1,1,35.34,20,11,5,14.05,4,8,10,1,9,4.63,3
47,10,2025,6.47,59,61.3,4,1,1,69.75,7,0,5,15.1,1,6,10,1,7,6.15,1
47,11,2025,6.47,42,69.22,3,1,0,19.1,11,13,0,23.7,2,19,2,0,0,8.26,3
47,12,2025,6.47,98,70.46,0,2,0,15.82,10,5,5,24.22,5,14,2,0,0,7.77,1
48,1,2025,5.97,93,89.98,2,2,1,25.9,18,14,5,2.81,1,19,7,1,7,4.82,1
48,2,2025,5.97,51,62.63,0,0,1,31.95,19,7,6,0.65,1,16,7,1,7,4.4,2
48,3,2025,5.97,63,60.4,3,2,0,20.65,27,8,6,8.72,4,6,8,0,3,7.91,4
48,4,2025,5.97,73,91.96,4,1,0,53.8,6,14,8,3.89,3,10,2,0,0,8.8,5
48,5,2025,5.97,76,99.94,3,2,0,26.31,12,4,1,5.82,2,5,10,1,8,4.38,3
48,6,2025,5.97,45,79.99,2,2,1,43.7,25,5,0,13.97,4,6,9,1,8,4.43,1
48,7,2025,5.97,90,69.63,1,2,0,22.84,4,3,0,0.21,1,8,1,0,3,4.26,5
48,8,2025,5.97,75,98.21,4,0,1,43.77,1,6,5,3.87,3,5,4,0,5,4.58,5
48,9,2025,5.97,94,76.81,3,0,1,12.2,16,4,7,6.77,3,7,8,1,6,6.52,3
48,10,2025,5.97,72,96.5,3,1,1,31.51,16,10,0,7.17,4,13,8,0,5,7.48,3
48,11,2025,5.97,88,89.96,3,0,0,41.87,16,4,8,23.61,2,1,10,1,7,5.29,4
48,12,2025,5.97,45,95.98,3,2,0,62.61,25,8,4,0.91,5,17,6,0,3,7.31,1
49,1,2025,6.99,65,68.04,4,1,1,56.12,0,11,3,7.15,5,10,10,1,6,7.72,3
49,2,2025,6.99,75,65.54,0,0,1,68.25,23,7,8,22.67,4,8,10,1,7,6.25,3
49,3,2025,6.99,82,79.78,2,2,0,29.56,19,11,9,4.74,0,17,2,0,3,4.44,2
49,4,2025,6.99,57,72.82,1,1,0,18.09,5,13,9,18.24,0,1,8,0,5,6.21,2
49,5,2025,6.99,60,89.86,4,2,1,53.6,17,0,0,16.16,3,4,8,0,4,8.15,5
49,6,2025,6.99,55,85.35,1,1,1,18.79,0,0,2,0.44,4,4,1,0,4,4.08,2
49,7,2025,6.99,67,87.27,2,1,0,57.82,11,14,9,20.08,1,18,1,0,1,5.78,2
49,8,2025,6.99,81,71.79,3,2,0,29.26,13,0,0,23.25,4,18,4,0,4,5.14,5
49,9,2025,6.99,43,79.93,1,1,0,0.91,5,2,6,11.72,0,18,5,0,1,8.44,5
49,10,2025,6.99,56,83,4,0,0,61.76,14,3,1,0.28,1,3,5,0,3,6.82,1
49,11,2025,6.99,52,60.15,2,1,1,12.32,18,8,2,21.55,4,9,1,0,0,8.41,1
49,12,2025,6.99,99,89.9,2,0,0,20.69,21,8,6,2.16,3,8,6,0,3,6.86,1
50,1,2025,6.65,88,83.93,3,1,0,20.53,8,13,9,24.38,3,14,8,1,6,5.64,5
50,2,2025,6.65,67,92.27,3,2,1,11.3,4,12,1,14.7,1,0,7,0,5,6.76,4
50,3,2025,6.65,99,89.17,1,2,0,67.77,13,0,1,10.26,1,19,1,0,3,4.53,5
50,4,2025,6.65,55,70.39,3,2,0,22.52,10,0,0,2.47,5,10,10,1,7,5.83,5
50,5,2025,6.65,98,91.54,0,2,0,30.69,20,12,1,19.35,5,16,4,0,1,8.04,2
50,6,2025,6.65,76,62.19,3,1,1,61.88,8,5,6,20,1,10,10,0,5,8.83,2
50,7,2025,6.65,41,62.4,1,0,0,20.87,17,12,4,8.08,1,13,5,0,5,4.78,3
50,8,2025,6.65,50,66.38,3,0,1,12.02,9,1,9,12.86,5,18,10,1,8,5.55,5
50,9,2025,6.65,45,62.87,1,2,1,27.8,18,12,2,0.49,4,10,9,0,4,8.55,2
50,10,2025,6.65,95,96.36,2,2,1,16.84,3,6,8,4.49,0,12,3,0,3,6.14,5
50,11,2025,6.65,71,73.61,2,0,1,13.88,21,7,9,6.64,0,0,9,1,9,4.38,4
50,12,2025,6.65,74,94.18,2,1,1,7.65,16,2,1,16.48,0,2,2,0,1,8.17,2
51,1,2025,7.43,70,92.27,1,1,1,38.12,24,14,2,21.47,2,2,6,1,6,5.15,1
51,2,2025,7.43,53,94.06,4,0,1,14.44,2,4,3,9.48,2,11,8,1,8,4.49,4
51,3,2025,7.43,87,61.94,4,2,0,47.24,3,11,8,17.45,1,5,10,1,8,4.47,4
51,4,2025,7.43,97,65.15,2,0,0,3.55,27,4,1,12.45,5,12,10,1,6,6.96,5
51,5,2025,7.43,87,61.88,0,0,1,9.83,12,13,1,6.07,2,7,4,1,6,4.04,4
51,6,2025,7.43,59,74.39,2,0,0,50.59,10,0,2,7.98,5,11,2,0,2,5.49,1
51,7,2025,7.43,84,86.42,3,1,1,41.55,13,7,8,13.67,2,19,6,1,6,4.66,3
51,8,2025,7.43,41,80.35,0,0,1,23.45,24,6,4,10.74,0,7,6,1,7,4.16,4
51,9,2025,7.43,54,73.95,2,1,1,66.85,17,14,8,11.39,1,16,7,0,5,7.11,3
51,10,2025,7.43,96,67.47,0,0,0,49.68,23,12,2,20.9,3,19,5,0,4,5.25,2
51,11,2025,7.43,80,71.19,1,2,0,1.52,15,8,2,22.35,0,5,4,0,1,8.08,3
51,12,2025,7.43,48,88.02,4,2,0,52.75,3,0,7,3.81,0,9,4,0,2,6.93,1
52,1,2025,7.32,50,93.44,1,1,1,11.07,19,8,4,9.87,0,17,9,0,5,7.44,1
52,2,2025,7.32,53,68.21,0,2,1,59.72,8,2,2,12.09,5,17,1,0,2,6.28,1
52,3,2025,7.32,65,96.43,1,2,1,31.43,28,7,6,8.45,1,1,10,1,9,4.91,1
52,4,2025,7.32,47,77.3,3,1,0,15.94,28,0,3,14.35,0,16,10,0,5,7.69,4
52,5,2025,7.32,54,78.4,1,2,1,42.49,10,10,5,7.75,0,8,4,0,2,7.78,1
52,6,2025,7.32,56,61.73,1,2,0,60.16,17,14,5,6.89,5,7,5,0,1,8.99,2
52,7,2025,7.32,93,70.47,1,0,1,38.02,28,6,4,22.96,1,10,5,0,4,6.59,4
52,8,2025,7.32,43,73.08,1,0,1,8.16,12,12,7,13.35,2,0,6,1,6,5.39,2
52,9,2025,7.32,82,90.09,1,1,1,48.33,6,6,5,18.46,0,12,9,0,4,8.92,1
52,10,2025,7.32,52,90.97,2,0,0,55.78,19,1,8,18,5,12,5,0,2,7.09,4
52,11,2025,7.32,58,64.16,4,1,1,19.47,13,2,5,7.86,4,19,2,0,4,4.35,2
52,12,2025,7.32,67,79.98,2,0,1,3.74,23,10,5,18.91,1,12,3,0,3,5.89,3
53,1,2025,6.93,63,79.04,3,1,1,32.84,3,9,0,24.54,4,3,10,1,7,6.39,3
53,2,2025,6.93,86,67.03,0,0,1,43.57,2,10,8,18.94,0,15,7,0,3,8.43,4
53,3,2025,6.93,80,68.98,1,2,1,45.79,6,9,5,2.82,0,18,5,0,5,5.26,3
53,4,2025,6.93,70,76.81,1,0,0,19.24,7,5,5,19.54,2,10,5,0,2,7.57,4
53,5,2025,6.93,46,96.49,0,2,1,31.59,27,12,9,22.38,4,8,10,1,9,4.55,2
53,6,2025,6.93,82,60.37,4,2,1,20.5,26,14,8,15.33,5,14,2,0,1,8.1,4
53,7,2025,6.93,89,87.82,4,1,1,48.14,14,9,0,20.31,4,0,2,0,0,8.65,3
53,8,2025,6.93,49,75.8,0,2,1,51.87,12,8,5,20.43,5,12,6,0,3,8.03,5
53,9,2025,6.93,86,61.94,3,1,1,25.56,4,9,3,3.08,1,15,10,0,5,8.38,5
53,10,2025,6.93,99,90.54,0,2,0,41.06,25,12,0,13.19,0,16,8,0,3,8.75,1
53,11,2025,6.93,51,88.89,0,0,0,46.28,9,9,2,3.96,3,10,2,0,0,7.2,1
53,12,2025,6.93,99,71.72,4,0,0,2.92,19,1,2,17.85,1,3,1,0,3,4.16,2
54,1,2025,7.61,55,70.56,3,1,1,71.23,21,13,1,11.07,0,11,1,0,1,7.04,4
54,2,2025,7.61,54,62.72,2,1,1,47.63,26,11,8,4.71,2,13,5,0,5,5.17,4
54,3,2025,7.61,66,67.8,0,2,0,67.97,3,5,5,8.75,0,12,3,0,2,6.27,5
54,4,2025,7.61,82,91.09,2,0,1,3.04,3,4,9,1.9,2,16,10,1,9,4.99,2
54,5,2025,7.61,95,70.79,3,2,0,14.01,7,5,4,12.33,4,10,2,0,1,6.6,3
54,6,2025,7.61,81,71.93,0,2,1,37.97,19,12,2,17.09,2,12,6,1,6,4.87,2
54,7,2025,7.61,62,83.19,1,2,0,6.82,15,10,0,8.72,4,15,5,0,5,4.31,3
54,8,2025,7.61,56,95.8,2,0,0,4.72,11,6,5,10.11,4,10,4,0,2,6.57,3
54,9,2025,7.61,97,73.31,0,0,0,30.54,22,12,0,20.63,4,19,2,0,0,8.32,3
54,10,2025,7.61,88,63.44,1,2,0,13.54,27,4,3,11.73,3,14,1,0,0,7.67,2
54,11,2025,7.61,86,95.51,1,0,0,13.21,25,14,0,22.42,4,18,9,1,6,5.4,5
54,12,2025,7.61,68,85.57,3,0,1,54.26,0,5,2,21.06,0,3,5,0,2,8.17,5
55,1,2025,9.07,97,70.71,2,0,0,71.92,27,2,0,24.02,5,18,1,0,0,8.23,1
55,2,2025,9.07,96,61.6,3,0,0,62.53,11,6,2,15.35,0,0,5,0,5,4.19,1
55,3,2025,9.07,87,75.93,4,1,1,0.92,12,2,1,1.36,0,18,7,0,4,7.58,5
55,4,2025,9.07,72,95.11,4,2,0,58.14,23,14,5,17.33,5,17,8,0,4,7.02,1
55,5,2025,9.07,44,94.68,4,2,1,36.46,4,0,8,3.24,1,0,4,0,5,5.27,2
55,6,2025,9.07,72,97.22,3,0,0,1.62,25,6,1,20.51,3,9,1,0,0,7.93,3
55,7,2025,9.07,99,74.78,0,1,0,69.06,17,13,2,18.08,1,8,2,0,2,5.3,5
55,8,2025,9.07,58,93.44,2,0,1,35.45,20,6,3,20.67,4,8,9,1,8,4.96,2
55,9,2025,9.07,58,83.64,1,0,1,69.22,16,11,8,6.31,5,19,3,0,5,4.53,2
55,10,2025,9.07,65,80.02,0,2,0,32.37,0,10,3,13.21,1,13,3,0,1,7.15,1
55,11,2025,9.07,70,80.01,3,2,1,59.92,24,5,5,2.35,3,19,8,1,8,4.74,2
55,12,2025,9.07,55,60.33,3,2,1,51.44,15,10,3,18.36,2,8,9,1,8,4.6,1
56,1,2025,7.46,84,76.7,1,0,0,43.8,11,5,8,21,2,15,2,0,0,8.99,1
56,2,2025,7.46,58,92.42,2,1,0,52.91,22,7,2,4.42,4,0,2,0,0,8.2,1
56,3,2025,7.46,46,84.1,4,2,1,64.94,5,5,3,15.96,3,16,5,0,2,8.86,1
56,4,2025,7.46,52,94.44,4,0,0,49.72,24,5,1,9.32,0,8,2,0,0,8.51,3
56,5,2025,7.46,75,61.64,1,1,0,60.33,2,6,6,8.17,4,9,9,0,3,8.87,1
56,6,2025,7.46,73,74.23,4,0,1,49.62,22,5,3,12.09,3,1,8,1,8,4.1,3
56,7,2025,7.46,61,82.77,2,0,0,13.67,20,12,8,16.06,4,4,1,0,2,5.58,1
56,8,2025,7.46,58,85.71,1,1,1,29.89,12,12,7,13.2,3,9,1,0,0,8.82,5
56,9,2025,7.46,40,62.14,2,2,0,41.73,14,7,2,2.34,1,10,1,0,0,7.1,1
56,10,2025,7.46,68,62.89,0,2,0,63.54,10,14,0,16.95,2,12,10,0,4,8.49,1
56,11,2025,7.46,59,88.45,4,0,1,46.42,13,7,3,19.89,2,14,6,0,3,7.81,3
56,12,2025,7.46,70,93.63,4,0,1,31.48,13,5,9,1.81,4,5,10,1,9,4.71,5
57,1,2025,9.44,89,76.3,0,1,1,65.02,7,5,6,10.61,2,10,8,1,7,4.9,3
57,2,2025,9.44,47,75.41,1,2,1,40.6,25,10,2,16.63,5,15,5,1,6,4.67,3
57,3,2025,9.44,71,75.1,1,0,1,53.4,1,9,0,3.22,3,8,4,0,5,4.64,4
57,4,2025,9.44,77,69.89,4,1,1,69.22,17,5,1,4.91,4,10,9,0,4,8.91,2
57,5,2025,9.44,71,91.52,2,0,0,51.77,29,5,5,6.22,4,2,7,0,3,7.75,5
57,6,2025,9.44,46,89.98,4,0,1,32.8,7,3,8,15.96,5,18,6,0,5,6.5,5
57,7,2025,9.44,40,75.68,4,0,1,43.46,26,3,8,0.02,5,5,7,0,4,7.4,1
57,8,2025,9.44,55,92.03,4,0,1,22.7,11,4,4,24.77,3,17,3,0,4,5.2,1
57,9,2025,9.44,90,64.14,0,0,1,26.1,26,11,1,23.51,4,10,2,0,3,5.91,2
57,10,2025,9.44,93,78.07,3,2,0,24.19,24,3,8,10.13,3,17,4,0,5,4.18,5
57,11,2025,9.44,86,78.23,4,1,1,60.38,29,13,8,14.21,1,12,3,0,5,4.66,5
57,12,2025,9.44,90,94.66,1,2,0,0.98,29,9,8,6.25,3,7,3,0,2,6.48,2
58,1,2025,7.78,94,69.25,0,2,0,29.48,15,9,7,15.68,5,11,10,1,6,6.15,4
58,2,2025,7.78,48,60.34,2,2,0,23.67,16,1,1,10.89,5,3,9,1,8,4.22,2
58,3,2025,7.78,50,63.75,3,2,0,35.58,2,14,1,7.92,5,15,1,0,1,6.52,3
58,4,2025,7.78,91,88.31,2,2,0,70.75,11,14,4,22.12,1,0,3,0,0,7.91,5
58,5,2025,7.78,83,61.79,4,0,0,28.42,14,10,7,10.32,2,14,1,0,0,7.4,1
58,6,2025,7.78,71,90.76,1,2,0,8.19,19,5,0,10.91,5,19,7,0,2,8.7,4
58,7,2025,7.78,42,94.13,2,0,0,6.84,19,13,3,19.23,4,14,6,0,4,6.23,3
58,8,2025,7.78,52,83.41,1,1,0,15.09,16,0,7,3.52,5,11,10,0,4,8.66,5
58,9,2025,7.78,41,98.01,1,2,0,4.11,2,5,1,22,5,10,10,0,5,7.82,4
58,10,2025,7.78,68,70.45,3,0,1,2.23,28,13,9,23.4,4,18,5,1,6,4.81,3
58,11,2025,7.78,97,80.65,4,0,0,29.58,8,9,5,5.01,4,2,8,1,6,5.55,2
58,12,2025,7.78,52,91.36,2,0,1,47.5,8,13,5,22.83,2,1,2,0,4,4.58,2
59,1,2025,8.01,90,78.21,0,1,1,52.95,17,9,0,23.06,0,19,4,0,5,5.29,3
59,2,2025,8.01,41,93.58,3,0,0,28.72,11,5,6,7.51,5,9,5,0,4,5.03,3
59,3,2025,8.01,71,92.05,4,0,1,53.65,1,4,3,5.69,5,10,2,0,3,5.89,1
59,4,2025,8.01,68,94.98,4,1,0,19.54,14,5,9,13.34,0,0,10,1,8,4.2,3
59,5,2025,8.01,99,89.77,4,2,0,2.24,7,11,5,3.18,0,11,1,0,1,5.79,4
59,6,2025,8.01,44,79.23,3,2,0,8.83,3,13,4,24.14,0,1,7,0,5,5.67,1
59,7,2025,8.01,59,82.83,1,2,1,51.51,1,12,6,7.06,1,1,10,1,8,5.85,5
59,8,2025,8.01,96,72.55,0,0,1,7.6,15,3,2,23.77,5,9,4,0,5,5.2,5
59,9,2025,8.01,55,69.21,4,1,1,38.33,28,2,3,10.23,3,0,4,0,2,8.08,2
59,10,2025,8.01,51,75.55,2,2,1,14.3,25,3,1,15.67,1,13,10,1,8,5.53,3
59,11,2025,8.01,81,86.53,3,2,1,52.64,27,2,5,13.25,1,10,7,0,4,7.27,1
59,12,2025,8.01,71,64.31,2,1,0,62.45,18,1,8,14.18,5,4,5,0,2,7.95,5
60,1,2025,6.74,48,87.64,2,1,1,8.66,9,12,2,0.91,5,16,5,1,6,4.11,3
60,2,2025,6.74,95,91.25,0,2,0,48.4,3,7,7,17.66,2,9,2,0,2,5.92,3
60,3,2025,6.74,85,91.33,4,2,1,35.38,16,8,0,9.41,5,18,3,0,0,8.93,1
60,4,2025,6.74,43,86.03,1,2,0,47.47,24,5,0,5.9,2,10,5,0,5,4.28,1
60,5,2025,6.74,82,62.76,4,1,1,71.35,23,6,0,23.4,1,9,6,0,5,5.97,5
60,6,2025,6.74,57,68.29,0,1,1,54.56,12,12,7,14.18,5,2,1,0,0,8.68,5
60,7,2025,6.74,49,86.56,0,0,0,33.67,6,9,3,24.52,4,11,1,0,1,5.83,2
60,8,2025,6.74,87,87.55,3,0,1,66.87,28,5,1,2.44,2,14,1,0,3,4.84,1
60,9,2025,6.74,81,99.02,2,1,1,14.62,20,6,8,8.11,5,4,4,1,6,4.25,3
60,10,2025,6.74,56,73.12,1,0,1,23.97,4,2,4,16.7,2,2,4,0,2,7.95,4
60,11,2025,6.74,99,88.65,1,0,1,61.91,7,0,7,3.25,4,11,3,0,5,4.07,4
60,12,2025,6.74,59,79.21,0,2,1,24.66,13,10,6,3.34,4,8,4,0,2,7.71,3
61,1,2025,5.63,56,75.92,0,1,0,16.25,6,2,6,20.26,2,10,10,0,5,7.36,4
61,2,2025,5.63,60,98.78,1,0,0,55.54,11,9,2,23.9,5,1,2,0,0,8.14,2
61,3,2025,5.63,48,80.55,4,0,1,55.03,18,2,2,12.71,1,17,10,1,9,4.15,2
61,4,2025,5.63,42,75.83,2,2,0,53.77,11,14,3,3.27,5,7,9,1,6,6.21,5
61,5,2025,5.63,58,86.9,3,0,1,65.06,14,13,5,10.72,4,12,10,1,6,7.93,4
61,6,2025,5.63,47,66.8,0,1,0,56.53,10,11,6,0.31,0,15,6,1,6,4.16,2
61,7,2025,5.63,83,77.45,2,0,1,39.48,11,5,2,7.05,4,5,9,0,4,9,1
61,8,2025,5.63,55,69.34,4,0,1,54.98,5,8,0,15.46,5,18,1,0,2,6.38,1
61,9,2025,5.63,54,81.53,1,1,1,12.29,26,7,2,4.02,2,17,8,0,5,7.31,4
61,10,2025,5.63,88,70.32,3,1,1,50.62,12,8,2,23.91,4,5,8,0,3,8.8,4
61,11,2025,5.63,90,91.53,2,1,1,32.39,23,14,4,12.48,1,12,10,1,8,5.78,5
61,12,2025,5.63,91,94.03,4,0,1,36.7,5,10,0,8.6,3,14,3,0,3,6.26,4
62,1,2025,9.32,99,72.73,2,0,0,27.24,19,13,9,0.29,2,3,8,1,7,4.58,5
62,2,2025,9.32,52,72.35,0,0,0,51.32,20,7,8,21.56,3,13,3,0,3,5.67,3
62,3,2025,9.32,59,76.56,2,0,0,47.09,24,9,0,14.13,5,0,2,0,0,7.37,1
62,4,2025,9.32,90,77.66,0,2,0,14.24,23,0,7,18.57,4,7,1,0,0,6.66,3
62,5,2025,9.32,92,70.11,2,2,1,69.41,22,0,1,1.39,3,12,8,0,5,7.61,2
62,6,2025,9.32,61,86,4,2,0,28.22,12,12,8,10.49,3,12,5,0,5,4.46,5
62,7,2025,9.32,80,69.26,3,0,1,64.7,20,12,0,24.45,3,0,7,1,8,4.11,3
62,8,2025,9.32,83,82.17,1,1,0,49.74,5,12,0,14.9,5,16,5,0,1,8.42,3
62,9,2025,9.32,95,94.29,4,0,0,34.8,2,3,4,4.07,3,4,6,1,6,4.54,2
62,10,2025,9.32,87,87.91,2,0,0,44.78,24,6,4,9.75,2,8,5,0,3,6.71,4
62,11,2025,9.32,53,95.5,3,1,1,47.64,19,4,5,20.11,2,7,7,1,6,5.68,4
62,12,2025,9.32,54,74.95,3,0,1,69.79,28,12,0,10.33,5,9,10,1,7,6.97,3
63,1,2025,6.53,80,66.82,0,0,0,63.49,10,10,6,1.98,3,4,5,0,3,6.24,1
63,2,2025,6.53,67,75.73,3,2,1,20.21,17,4,5,16.94,1,11,5,0,5,5.47,4
63,3,2025,6.53,65,66.35,2,0,1,15.95,16,0,6,21.84,0,8,5,0,4,6.69,3
63,4,2025,6.53,58,65.8,3,2,0,53.3,26,10,4,1.66,0,0,3,0,4,4.01,5
63,5,2025,6.53,70,90.11,1,0,1,45.41,26,8,7,16.01,3,8,7,0,3,8.56,1
63,6,2025,6.53,41,64.24,3,1,0,36.83,13,4,0,21.11,3,2,3,0,1,7.18,4
63,7,2025,6.53,73,91.99,0,1,0,31,21,14,9,5.54,0,5,3,0,0,8.04,3
63,8,2025,6.53,58,78.28,2,2,1,59.56,12,4,3,6.63,0,16,2,0,3,5.53,1
63,9,2025,6.53,99,76.31,4,2,1,29.72,11,11,1,9.29,4,3,4,0,5,5.02,2
63,10,2025,6.53,84,79.41,2,1,0,2.56,19,2,7,24.03,2,5,7,0,5,5.26,3
63,11,2025,6.53,67,68.84,3,2,1,2.47,22,14,9,14.85,0,18,5,0,2,8.52,5
63,12,2025,6.53,52,99.49,0,1,1,42.15,3,5,5,7.74,1,0,10,1,6,7.29,4
64,1,2025,5.55,67,80.76,0,1,0,4.55,7,3,2,11.49,0,9,6,0,4,5.61,1
64,2,2025,5.55,72,70.51,4,0,0,62.18,21,13,7,15.94,3,1,10,0,4,8.16,3
64,3,2025,5.55,81,93.86,0,0,1,63.6,24,3,0,17.07,1,11,1,0,0,8.71,4
64,4,2025,5.55,51,84.94,0,1,1,30.58,26,7,9,6.3,3,7,9,0,4,8.91,4
64,5,2025,5.55,41,63.2,4,0,0,43.15,22,13,1,18.35,3,19,4,0,4,4.52,3
64,6,2025,5.55,96,64.04,1,0,1,18.1,13,11,5,21.37,3,5,8,0,5,7.7,5
64,7,2025,5.55,69,80.93,0,1,0,57.9,0,4,4,9.96,0,14,5,0,1,8.23,3
64,8,2025,5.55,93,61.48,4,1,0,16.61,7,13,9,20.3,3,12,3,0,2,6.26,5
64,9,2025,5.55,81,89.29,4,2,1,24.59,15,0,5,15.69,3,19,8,1,8,4.68,2
64,10,2025,5.55,40,66.31,4,2,1,18.6,11,6,1,13.8,3,13,5,0,4,6.61,2
64,11,2025,5.55,99,86.66,2,1,1,44.66,0,11,3,14.65,3,6,3,0,4,5.18,2
64,12,2025,5.55,55,86.01,4,0,1,60.62,20,2,7,18.01,5,17,7,1,6,5.54,5
65,1,2025,7.84,69,91.33,0,0,1,40.31,28,8,1,0.48,1,4,3,0,3,6.56,1
65,2,2025,7.84,71,61.8,4,0,1,35.76,16,8,7,12.05,5,7,7,1,6,6.1,4
65,3,2025,7.84,85,84.88,2,1,1,61.99,21,11,4,10.45,2,17,3,0,2,7.58,4
65,4,2025,7.84,86,63.94,2,1,0,11.08,14,9,0,23.33,0,0,1,0,2,5.6,4
65,5,2025,7.84,97,60.29,3,0,0,28.75,3,13,1,4.37,3,6,4,0,4,4.7,1
65,6,2025,7.84,47,83.14,4,2,1,26.29,12,13,3,18.89,2,15,8,1,8,4.56,2
65,7,2025,7.84,89,89.29,1,1,0,10.38,28,11,0,18.37,3,15,9,1,8,4.19,5
65,8,2025,7.84,64,93.12,2,0,1,42.74,5,8,6,8.92,2,11,4,0,2,7.64,2
65,9,2025,7.84,91,63.52,4,0,1,54.42,3,11,8,21.59,5,7,7,1,7,5.08,5
65,10,2025,7.84,70,99.48,1,0,1,28.7,22,7,1,14.12,4,3,2,0,1,7.22,5
65,11,2025,7.84,89,73.64,3,2,0,45.96,10,9,4,13.92,4,16,5,0,3,6.66,3
65,12,2025,7.84,62,64.66,4,2,0,28.37,28,3,0,13.86,3,12,7,0,5,5.86,5
66,1,2025,8.52,64,90.95,1,2,0,0.82,27,14,2,23.57,1,16,3,0,3,5.26,3
66,2,2025,8.52,43,79.06,3,0,0,56.94,7,12,3,23.3,4,17,1,0,1,6.18,2
66,3,2025,8.52,45,73.62,0,0,1,11.64,4,6,0,7.17,5,16,9,1,6,7.3,1
66,4,2025,8.52,52,63.6,2,1,0,43.1,2,6,9,6.81,2,3,4,0,4,4.51,3
